epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,296.634,1.06402,0.9068,1.11163,0.72666,0.56672,0.59571,0.34996,1.43399,1.14297,1.31232,0.000363248,0.000363248,0.000363248
48,302.588,1.05345,0.90373,1.10739,0.7534,0.56881,0.58886,0.34786,1.42351,1.1788,1.30272,0.000356645,0.000356645,0.000356645
49,308.603,1.04802,0.87964,1.10832,0.75079,0.58793,0.61316,0.35683,1.42805,1.09302,1.32046,0.000350042,0.000350042,0.000350042
50,314.562,1.03731,0.88266,1.11655,0.74643,0.57943,0.60669,0.35587,1.41514,1.1518,1.31571,0.000343438,0.000343438,0.000343438
51,320.529,1.03071,0.86563,1.10797,0.75777,0.57889,0.61346,0.36366,1.38719,1.1488,1.29422,0.000336835,0.000336835,0.000336835
52,326.618,1.0418,0.8542,1.09972,0.77883,0.56317,0.61415,0.36572,1.36848,1.15723,1.27879,0.000330232,0.000330232,0.000330232
53,332.773,1.05362,0.88066,1.11422,0.79024,0.5576,0.60951,0.36201,1.40451,1.14109,1.30864,0.000323628,0.000323628,0.000323628
54,339.142,1.03626,0.85338,1.10338,0.70591,0.57822,0.60685,0.36239,1.38499,1.12471,1.297,0.000317025,0.000317025,0.000317025
55,345.133,1.01852,0.84549,1.08505,0.73409,0.59139,0.6175,0.36013,1.39727,1.06235,1.29306,0.000310422,0.000310422,0.000310422
56,351.165,1.03468,0.84888,1.09748,0.76886,0.58229,0.62006,0.37243,1.37159,1.07518,1.28144,0.000303818,0.000303818,0.000303818
57,357.238,1.0144,0.81649,1.08443,0.76322,0.59335,0.62158,0.37615,1.36735,1.06998,1.2839,0.000297215,0.000297215,0.000297215
58,363.292,1.00004,0.82188,1.08234,0.75885,0.57693,0.62068,0.36815,1.37032,1.07262,1.28361,0.000290612,0.000290612,0.000290612
59,369.28,1.01061,0.83413,1.10308,0.80014,0.56049,0.6078,0.36495,1.35111,1.08358,1.28413,0.000284009,0.000284009,0.000284009
60,375.292,0.98589,0.80399,1.07116,0.71159,0.60331,0.61074,0.36694,1.37209,1.06686,1.29219,0.000277405,0.000277405,0.000277405
61,381.218,0.99042,0.81421,1.07497,0.71028,0.59875,0.60808,0.35817,1.36836,1.08678,1.29675,0.000270802,0.000270802,0.000270802
62,387.545,0.98725,0.79236,1.06339,0.81613,0.57651,0.62328,0.37076,1.39635,1.12438,1.30576,0.000264199,0.000264199,0.000264199
63,393.497,0.97321,0.7815,1.06617,0.82182,0.59713,0.62663,0.36628,1.36525,1.12069,1.28776,0.000257595,0.000257595,0.000257595
64,399.58,0.96971,0.76398,1.05672,0.76042,0.59664,0.61785,0.36801,1.3761,1.08804,1.29768,0.000250992,0.000250992,0.000250992
65,405.589,0.96811,0.77246,1.05919,0.77727,0.58737,0.61741,0.37015,1.38033,1.09448,1.30563,0.000244389,0.000244389,0.000244389
66,411.584,0.9458,0.75545,1.05812,0.79275,0.5948,0.62864,0.37506,1.35933,1.07142,1.29106,0.000237785,0.000237785,0.000237785
67,417.559,0.99648,0.78404,1.06892,0.81226,0.58836,0.62467,0.3727,1.35114,1.09074,1.28224,0.000231182,0.000231182,0.000231182
68,423.67,0.91481,0.74843,1.04139,0.78277,0.58339,0.62181,0.36944,1.36359,1.09987,1.30364,0.000224579,0.000224579,0.000224579
69,429.75,0.93263,0.73968,1.04959,0.80972,0.57717,0.61426,0.36965,1.36612,1.08169,1.28932,0.000217976,0.000217976,0.000217976
70,436.071,0.9598,0.77405,1.06727,0.81819,0.57692,0.61889,0.3737,1.35668,1.0755,1.29219,0.000211372,0.000211372,0.000211372
71,442.053,0.93997,0.75201,1.05062,0.81235,0.56378,0.61976,0.37421,1.36041,1.08899,1.29259,0.000204769,0.000204769,0.000204769
72,448.074,0.94554,0.74145,1.04416,0.81212,0.57645,0.62192,0.37702,1.34344,1.08753,1.28907,0.000198166,0.000198166,0.000198166
73,454.061,0.94308,0.73728,1.0412,0.77366,0.56876,0.60727,0.36442,1.35929,1.11994,1.29948,0.000191562,0.000191562,0.000191562
74,460.091,0.93067,0.72614,1.04616,0.80635,0.56897,0.61448,0.3728,1.33861,1.07631,1.27891,0.000184959,0.000184959,0.000184959
75,466.108,0.91788,0.72321,1.04977,0.80747,0.58769,0.62494,0.3776,1.34876,1.06235,1.28834,0.000178356,0.000178356,0.000178356
76,472.197,0.92124,0.72364,1.03367,0.78685,0.60627,0.63268,0.38037,1.35515,1.05762,1.29281,0.000171752,0.000171752,0.000171752
77,478.179,0.92221,0.70564,1.03108,0.77454,0.61603,0.63006,0.37592,1.36872,1.05292,1.29746,0.000165149,0.000165149,0.000165149
78,484.505,0.89796,0.69796,1.02628,0.80591,0.59847,0.63392,0.38036,1.36203,1.06838,1.29501,0.000158546,0.000158546,0.000158546
79,490.529,0.88316,0.69651,1.02671,0.77411,0.5975,0.62411,0.37883,1.35315,1.06894,1.29938,0.000151943,0.000151943,0.000151943
80,496.612,0.92297,0.69741,1.03301,0.77956,0.58781,0.62965,0.37147,1.37091,1.07085,1.31175,0.000145339,0.000145339,0.000145339
81,502.657,0.89576,0.69617,1.03221,0.83339,0.59052,0.62959,0.37531,1.34809,1.07426,1.28941,0.000138736,0.000138736,0.000138736
82,508.644,0.88015,0.6861,1.03065,0.82938,0.58649,0.62924,0.37671,1.35118,1.07352,1.28123,0.000132133,0.000132133,0.000132133
83,514.62,0.87277,0.68302,1.01212,0.82533,0.59137,0.62708,0.37598,1.34914,1.0822,1.2828,0.000125529,0.000125529,0.000125529
84,520.635,0.85281,0.67479,1.0145,0.82128,0.59338,0.62508,0.37567,1.34326,1.07439,1.28823,0.000118926,0.000118926,0.000118926
85,526.618,0.86595,0.67808,1.01738,0.83606,0.57584,0.62319,0.3787,1.3461,1.06693,1.29867,0.000112323,0.000112323,0.000112323
86,532.953,0.86569,0.67661,1.02303,0.81727,0.58405,0.62773,0.37809,1.35585,1.07072,1.30991,0.00010572,0.00010572,0.00010572
87,538.978,0.86097,0.66483,1.01229,0.84843,0.57131,0.62208,0.37802,1.34803,1.07271,1.30804,9.91162e-05,9.91162e-05,9.91162e-05
88,544.968,0.8385,0.65733,1.01198,0.83254,0.57839,0.62321,0.37873,1.35277,1.0585,1.30293,9.25129e-05,9.25129e-05,9.25129e-05
89,550.932,0.85693,0.65801,1.00458,0.81593,0.59364,0.63108,0.37913,1.353,1.04897,1.29463,8.59096e-05,8.59096e-05,8.59096e-05
90,556.976,0.85838,0.65598,1.00657,0.83728,0.58188,0.634,0.38318,1.33837,1.04564,1.28958,7.93063e-05,7.93063e-05,7.93063e-05
91,564.815,0.88437,0.72007,1.01522,0.83726,0.57493,0.62645,0.37327,1.35387,1.06177,1.3041,7.2703e-05,7.2703e-05,7.2703e-05
92,570.8,0.86343,0.66716,0.98908,0.84572,0.57022,0.62592,0.37128,1.36484,1.07079,1.30236,6.60997e-05,6.60997e-05,6.60997e-05
93,576.673,0.83564,0.65683,0.98733,0.83855,0.57643,0.62404,0.37528,1.35402,1.0732,1.30365,5.94964e-05,5.94964e-05,5.94964e-05
94,583.013,0.84217,0.66106,0.99859,0.79777,0.5974,0.62442,0.37188,1.35631,1.06606,1.30809,5.28931e-05,5.28931e-05,5.28931e-05
95,588.857,0.82151,0.64144,0.98851,0.81172,0.58155,0.61924,0.37454,1.34965,1.05516,1.30557,4.62898e-05,4.62898e-05,4.62898e-05
96,594.734,0.82614,0.6486,0.98163,0.80347,0.58333,0.62197,0.37081,1.34701,1.05703,1.3078,3.96865e-05,3.96865e-05,3.96865e-05
97,600.579,0.82769,0.63475,0.98242,0.81446,0.57871,0.62396,0.37433,1.33905,1.05317,1.3012,3.30832e-05,3.30832e-05,3.30832e-05
98,606.475,0.80541,0.6251,0.97705,0.83435,0.57553,0.62707,0.3733,1.33788,1.05596,1.29791,2.64799e-05,2.64799e-05,2.64799e-05
99,612.34,0.81814,0.64772,0.99536,0.79567,0.5913,0.62461,0.37535,1.33716,1.05832,1.29623,1.98766e-05,1.98766e-05,1.98766e-05
100,618.138,0.80872,0.63105,0.97771,0.79836,0.59255,0.62449,0.37422,1.33904,1.06187,1.2972,1.32733e-05,1.32733e-05,1.32733e-05
