epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,284.206,1.08796,0.9532,1.14347,0.76825,0.5379,0.59923,0.34457,1.46027,1.1924,1.42466,0.000396265,0.000396265,0.000396265
43,292.287,1.06598,0.92403,1.13589,0.80919,0.54217,0.61578,0.35313,1.43348,1.14911,1.40448,0.000389661,0.000389661,0.000389661
44,298.457,1.08649,0.94139,1.12085,0.79975,0.5459,0.61022,0.35574,1.43118,1.15464,1.40523,0.000383058,0.000383058,0.000383058
45,304.67,1.01924,0.86564,1.09177,0.75138,0.57434,0.61816,0.35532,1.44518,1.16557,1.42604,0.000376455,0.000376455,0.000376455
46,310.874,1.07998,0.92233,1.12947,0.73934,0.55893,0.61263,0.34385,1.48376,1.20766,1.45315,0.000369851,0.000369851,0.000369851
47,317.088,1.09019,0.90172,1.1117,0.80343,0.55633,0.60536,0.34853,1.44642,1.2294,1.42415,0.000363248,0.000363248,0.000363248
48,323.559,1.05556,0.87752,1.11444,0.73945,0.57334,0.61202,0.3491,1.43424,1.1825,1.39973,0.000356645,0.000356645,0.000356645
49,329.767,1.06359,0.8655,1.10064,0.73101,0.59215,0.6176,0.35916,1.43614,1.13171,1.41191,0.000350042,0.000350042,0.000350042
50,335.901,1.02669,0.84496,1.09997,0.72186,0.57599,0.61641,0.35092,1.44673,1.18066,1.41083,0.000343438,0.000343438,0.000343438
51,342.133,1.01349,0.85392,1.11249,0.75271,0.57823,0.62567,0.35777,1.43068,1.15402,1.42254,0.000336835,0.000336835,0.000336835
52,348.379,1.01659,0.83108,1.09012,0.7752,0.58179,0.62998,0.36533,1.41078,1.14133,1.40165,0.000330232,0.000330232,0.000330232
53,354.565,1.0504,0.86777,1.10893,0.80221,0.53366,0.61411,0.35689,1.41985,1.14,1.40351,0.000323628,0.000323628,0.000323628
54,360.779,1.03288,0.87085,1.08397,0.78214,0.55079,0.61247,0.35285,1.41533,1.15172,1.38893,0.000317025,0.000317025,0.000317025
55,367.012,1.01706,0.83442,1.10265,0.76492,0.56917,0.61259,0.35508,1.41064,1.16086,1.37939,0.000310422,0.000310422,0.000310422
56,373.241,1.01046,0.82802,1.11454,0.80158,0.57354,0.62179,0.36606,1.38525,1.14676,1.37678,0.000303818,0.000303818,0.000303818
57,379.671,0.97695,0.80471,1.0899,0.73185,0.58826,0.61289,0.3698,1.3981,1.1266,1.38637,0.000297215,0.000297215,0.000297215
58,385.778,0.97276,0.80421,1.08812,0.71954,0.56803,0.60183,0.35276,1.40742,1.17599,1.38142,0.000290612,0.000290612,0.000290612
59,391.878,0.96964,0.79988,1.07525,0.70836,0.57896,0.60667,0.35851,1.3952,1.16792,1.39317,0.000284009,0.000284009,0.000284009
60,398.097,0.98656,0.81205,1.07864,0.8005,0.5517,0.61959,0.36645,1.41558,1.14538,1.39828,0.000277405,0.000277405,0.000277405
61,404.331,1.00399,0.82039,1.09161,0.78319,0.57004,0.62423,0.3698,1.41348,1.13391,1.40152,0.000270802,0.000270802,0.000270802
62,410.552,0.97955,0.79474,1.06815,0.77784,0.55031,0.63048,0.37096,1.41059,1.14253,1.38588,0.000264199,0.000264199,0.000264199
