epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,276.063,1.09266,0.94427,1.14044,0.76873,0.5908,0.65477,0.3794,1.4634,1.20919,1.3331,0.000396265,0.000396265,0.000396265
43,282.231,1.07496,0.9236,1.12713,0.74872,0.59838,0.66101,0.38342,1.48338,1.15805,1.36246,0.000389661,0.000389661,0.000389661
44,288.471,1.07036,0.89647,1.11607,0.72302,0.61554,0.66581,0.37866,1.47554,1.16652,1.37418,0.000383058,0.000383058,0.000383058
45,294.563,1.03923,0.86336,1.09476,0.75457,0.60374,0.67133,0.37514,1.50648,1.16639,1.36655,0.000376455,0.000376455,0.000376455
46,300.725,1.09548,0.92083,1.1294,0.75761,0.61017,0.67522,0.37633,1.49957,1.18932,1.39075,0.000369851,0.000369851,0.000369851
47,306.892,1.07259,0.88352,1.11508,0.79626,0.5904,0.67066,0.37264,1.50929,1.18707,1.38413,0.000363248,0.000363248,0.000363248
48,313.172,1.05673,0.89785,1.11829,0.77745,0.57728,0.66392,0.3737,1.471,1.17411,1.35175,0.000356645,0.000356645,0.000356645
49,319.278,1.0273,0.85516,1.09487,0.76299,0.59255,0.65892,0.37828,1.48864,1.2043,1.37972,0.000350042,0.000350042,0.000350042
50,325.724,0.99778,0.83656,1.09254,0.75445,0.60752,0.65685,0.37909,1.47917,1.19551,1.36786,0.000343438,0.000343438,0.000343438
51,332.055,1.01859,0.85651,1.09967,0.80133,0.59634,0.6675,0.38095,1.47254,1.18886,1.35503,0.000336835,0.000336835,0.000336835
52,338.567,1.01979,0.83806,1.09301,0.77831,0.61885,0.67414,0.37867,1.49146,1.17451,1.35989,0.000330232,0.000330232,0.000330232
53,344.763,1.04416,0.84486,1.10984,0.75727,0.60698,0.67865,0.38692,1.46518,1.15113,1.36434,0.000323628,0.000323628,0.000323628
54,350.981,0.99738,0.82083,1.0864,0.78856,0.60905,0.67678,0.40058,1.45138,1.12494,1.33772,0.000317025,0.000317025,0.000317025
55,357.118,0.98851,0.811,1.07659,0.75474,0.6325,0.68266,0.3949,1.45446,1.13407,1.34476,0.000310422,0.000310422,0.000310422
56,363.206,0.99328,0.82469,1.10013,0.78435,0.6032,0.68147,0.38588,1.47523,1.13315,1.35769,0.000303818,0.000303818,0.000303818
57,369.391,0.9946,0.81363,1.09194,0.73838,0.62738,0.68356,0.38103,1.47583,1.11411,1.35401,0.000297215,0.000297215,0.000297215
58,376.137,1.00047,0.80894,1.08076,0.76848,0.64656,0.6872,0.39369,1.44493,1.11366,1.33657,0.000290612,0.000290612,0.000290612
59,382.405,0.97821,0.79298,1.0664,0.76343,0.62766,0.68567,0.38537,1.46067,1.13151,1.34775,0.000284009,0.000284009,0.000284009
60,388.659,0.96706,0.80392,1.07494,0.76377,0.62058,0.6803,0.39267,1.44558,1.12647,1.33903,0.000277405,0.000277405,0.000277405
61,394.879,1.00232,0.81933,1.09123,0.80079,0.60812,0.67929,0.38427,1.45827,1.14891,1.36922,0.000270802,0.000270802,0.000270802
62,401.229,0.94421,0.76081,1.06637,0.79656,0.59545,0.67352,0.38734,1.44459,1.12628,1.36049,0.000264199,0.000264199,0.000264199
63,407.407,0.96541,0.77729,1.08436,0.76962,0.60278,0.67036,0.38306,1.44747,1.15853,1.35808,0.000257595,0.000257595,0.000257595
64,413.655,0.96575,0.7736,1.06159,0.79364,0.61163,0.67511,0.38781,1.44682,1.12997,1.33723,0.000250992,0.000250992,0.000250992
65,419.877,0.93851,0.75726,1.05394,0.78048,0.64375,0.68381,0.39134,1.43255,1.10756,1.34284,0.000244389,0.000244389,0.000244389
66,426.48,0.93315,0.73981,1.06721,0.75754,0.62459,0.67504,0.38469,1.44207,1.11518,1.33767,0.000237785,0.000237785,0.000237785
67,432.687,0.93697,0.75254,1.06227,0.74016,0.63238,0.67183,0.39221,1.42942,1.10666,1.33394,0.000231182,0.000231182,0.000231182
68,438.948,0.95001,0.74361,1.05415,0.77865,0.61176,0.66796,0.38824,1.4552,1.12788,1.35756,0.000224579,0.000224579,0.000224579
69,445.057,0.95552,0.76103,1.06549,0.73077,0.63353,0.66093,0.38008,1.45656,1.10492,1.35989,0.000217976,0.000217976,0.000217976
70,451.282,0.89579,0.72554,1.04963,0.77743,0.61865,0.67712,0.37986,1.47176,1.11666,1.36162,0.000211372,0.000211372,0.000211372
